ID,Fecha,Usuario,Texto,Candidato_Mencionado,Hashtags,Sentimiento,Ganador,Sentimiento_Numerico,Polarización
1651,2025-01-11,usuario_60,"Este gobierno necesita un cambio, y Fernando Villavicencio puede ser la persona indicada.",Fernando Villavicencio,#BolívarArmijos2023,Positivo,0,,0.434786800390902
358,2024-04-01,usuario_186,Me preocupa que Otto Sonnenholzner esté recibiendo apoyo de grupos cuestionables.,Otto Sonnenholzner,"#EduardoMaruri2023, #Democracia, #YakuPérez2023",Positivo,0,,0.4252562823102042
713,2024-11-13,usuario_563,"Los medios están atacando a Daniel Noboa, pero creo que tiene buenas intenciones.",Daniel Noboa,#FernandoVillavicencio2023,Positivo,1,1.0,0.6959508295655789
265,2024-07-19,usuario_993,"Después del debate, mi opinión sobre Fernando Villavicencio cambió completamente, ahora me parece más preparado.",Fernando Villavicencio,"#Democracia, #FernandoVillavicencio2023, #EduardoMaruri2023",Positivo,0,,0.4751585711329027
1418,2024-07-18,usuario_338,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#PolíticaEC, #DanielNoboa2023, #JanTopic2023",Positivo,1,1.0,0.415873170836277
15,2025-02-20,usuario_270,"Votaré en blanco, ningún candidato, incluyendo Daniel Noboa, me representa realmente.",Daniel Noboa,#JanTopic2023,Positivo,1,1.0,0.6622184913489327
467,2024-09-13,usuario_776,"Otto Sonnenholzner no tiene experiencia para manejar el país, no lo veo como una opción viable.",Otto Sonnenholzner,"#EduardoMaruri2023, #PatricioZuquilanda2023",Neutro,0,,0.13165962491136673
1981,2025-02-20,usuario_28,"No creo que Xavier Hervas pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Xavier Hervas,"#Democracia, #PatricioZuquilanda2023, #FernandoVillavicencio2023",Positivo,0,,0.3791863662309011
614,2025-01-28,usuario_89,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#PolíticaEC, #Democracia",Positivo,1,1.0,0.6817669417262979
1225,2024-07-18,usuario_88,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#EduardoMaruri2023, #EleccionesEC2023, #Democracia",Positivo,1,1.0,0.5913270851776067
728,2024-05-23,usuario_329,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#VotoConsciente, #XavierHervas2023",Positivo,1,1.0,0.4696833162669545
1778,2025-01-01,usuario_344,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,#JanTopic2023,Positivo,1,1.0,0.5224341177856758
1425,2025-01-30,usuario_877,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#BolívarArmijos2023, #OttoSonnenholzner2023",Positivo,1,1.0,0.5700974438123175
254,2024-07-26,usuario_160,"No confío en Otto Sonnenholzner, sus discursos no me convencen.",Otto Sonnenholzner,"#EduardoMaruri2023, #JanTopic2023, #YakuPérez2023",Positivo,0,,0.21454636417990344
292,2025-02-12,usuario_485,"No creo que Xavier Hervas pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Xavier Hervas,"#LuisaGonzález2023, #DanielNoboa2023, #OttoSonnenholzner2023",Positivo,0,,0.22046388581612097
1982,2024-05-29,usuario_861,"Cada vez que escucho hablar a Yaku Pérez, me genera más dudas sobre su capacidad.",Yaku Pérez,"#XavierHervas2023, #JanTopic2023, #OttoSonnenholzner2023",Positivo,0,,0.4881649827251372
558,2024-09-29,usuario_178,"Voy a votar por Xavier Hervas, es el único que realmente entiende los problemas de la gente.",Xavier Hervas,#YakuPérez2023,Positivo,0,,0.41619539156504204
516,2024-09-07,usuario_871,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#EduardoMaruri2023, #VotoConsciente",Positivo,1,1.0,0.42727710974074246
767,2024-11-08,usuario_219,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#LuisaGonzález2023, #OttoSonnenholzner2023",Positivo,1,1.0,0.3977039819872922
1851,2024-09-30,usuario_711,"Voy a votar por Bolívar Armijos, es el único que realmente entiende los problemas de la gente.",Bolívar Armijos,"#BolívarArmijos2023, #EduardoMaruri2023, #EleccionesEC2023",Neutro,0,,0.13953544496352502
1207,2024-03-17,usuario_214,Fernando Villavicencio tiene un plan claro para reducir la inseguridad en el país.,Fernando Villavicencio,"#PatricioZuquilanda2023, #EleccionesEC2023, #BolívarArmijos2023",Positivo,0,,0.4242447756463926
421,2024-03-25,usuario_552,Xavier Hervas está manipulando la opinión pública con información falsa.,Xavier Hervas,"#PatricioZuquilanda2023, #DanielNoboa2023, #LuisaGonzález2023",Positivo,0,,0.46663071163129854
1589,2024-08-27,usuario_38,"Cada vez que escucho hablar a Bolívar Armijos, me genera más dudas sobre su capacidad.",Bolívar Armijos,#OttoSonnenholzner2023,Neutro,0,,0.19569283175927643
1599,2025-01-12,usuario_927,"Daniel Noboa está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Daniel Noboa,"#PatricioZuquilanda2023, #FernandoVillavicencio2023",Positivo,1,1.0,0.36978252239524956
95,2024-03-18,usuario_790,"La gente debería informarse mejor antes de criticar a Luisa González, sus propuestas son buenas.",Luisa González,"#OttoSonnenholzner2023, #VotoConsciente",Neutro,0,,0.1159671942145883
1146,2025-01-19,usuario_918,"Votaré en blanco, ningún candidato, incluyendo Bolívar Armijos, me representa realmente.",Bolívar Armijos,"#OttoSonnenholzner2023, #EleccionesEC2023",Positivo,0,,0.49564547867892883
614,2025-01-28,usuario_89,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#PolíticaEC, #Democracia",Positivo,1,1.0,0.6947528678129666
713,2024-11-13,usuario_563,"Los medios están atacando a Daniel Noboa, pero creo que tiene buenas intenciones.",Daniel Noboa,#FernandoVillavicencio2023,Positivo,1,1.0,0.6303494963640702
755,2024-08-27,usuario_565,"Jan Topic está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Jan Topic,"#PatricioZuquilanda2023, #FernandoVillavicencio2023",Neutro,0,,0.1691542255587466
294,2024-05-09,usuario_358,"No creo que Jan Topic pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Jan Topic,"#BolívarArmijos2023, #YakuPérez2023",Positivo,0,,0.22873617742334781
932,2024-12-24,usuario_419,"Otto Sonnenholzner está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Otto Sonnenholzner,#BolívarArmijos2023,Positivo,0,,0.3883159625273086
1179,2024-05-03,usuario_769,"Las ideas de Daniel Noboa sobre educación son interesantes, pero falta más detalle.",Daniel Noboa,"#DanielNoboa2023, #FernandoVillavicencio2023, #Democracia",Positivo,1,1.0,0.33310309769632873
660,2024-07-15,usuario_432,"Después de leer su plan de gobierno, me convencí de que Otto Sonnenholzner es la mejor opción.",Otto Sonnenholzner,"#LuisaGonzález2023, #YakuPérez2023",Neutro,0,,0.1762922863162847
1421,2024-06-25,usuario_392,"No me gusta la forma en la que Bolívar Armijos maneja su campaña, no me genera confianza.",Bolívar Armijos,"#OttoSonnenholzner2023, #JanTopic2023",Neutro,0,,0.14863780824111297
847,2025-02-13,usuario_469,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#PolíticaEC, #JanTopic2023, #YakuPérez2023",Positivo,1,1.0,0.606340289468192
570,2024-03-22,usuario_190,Me parece que Luisa González tiene las mejores propuestas para mejorar la economía del país.,Luisa González,"#Democracia, #EleccionesEC2023, #FernandoVillavicencio2023",Neutro,0,,0.166769633609566
154,2024-09-18,usuario_148,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#YakuPérez2023, #OttoSonnenholzner2023, #PatricioZuquilanda2023",Positivo,1,1.0,0.6838593657517393
1759,2024-08-02,usuario_338,Bolívar Armijos está manipulando la opinión pública con información falsa.,Bolívar Armijos,"#EduardoMaruri2023, #PolíticaEC",Positivo,0,,0.3507564821945077
1422,2024-08-20,usuario_819,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,"#PolíticaEC, #YakuPérez2023, #XavierHervas2023",Positivo,1,1.0,0.6973717515047652
1021,2024-05-23,usuario_42,Me parece que Luisa González tiene las mejores propuestas para mejorar la economía del país.,Luisa González,#YakuPérez2023,Positivo,0,,0.3547226032704246
1378,2024-12-31,usuario_840,"No creo que Xavier Hervas pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Xavier Hervas,"#EduardoMaruri2023, #YakuPérez2023, #DanielNoboa2023",Neutro,0,,0.1008583223008801
355,2025-01-26,usuario_441,Me parece que Luisa González tiene las mejores propuestas para mejorar la economía del país.,Luisa González,#JanTopic2023,Neutro,0,,0.14718486267087336
672,2024-12-10,usuario_656,"Yaku Pérez representa los mismos problemas del pasado, no trae nada nuevo.",Yaku Pérez,"#FernandoVillavicencio2023, #BolívarArmijos2023",Positivo,0,,0.41962788874556056
1330,2024-12-25,usuario_981,Me preocupa que Jan Topic esté recibiendo apoyo de grupos cuestionables.,Jan Topic,"#FernandoVillavicencio2023, #JanTopic2023, #DanielNoboa2023",Positivo,0,,0.3267462629921446
1986,2024-04-29,usuario_997,"Cada vez que escucho hablar a Bolívar Armijos, me genera más dudas sobre su capacidad.",Bolívar Armijos,#XavierHervas2023,Positivo,0,,0.45497660487040337
621,2024-05-03,usuario_819,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#PatricioZuquilanda2023, #XavierHervas2023",Positivo,1,1.0,0.6464777382922628
942,2024-10-09,usuario_855,Creo que Bolívar Armijos representa un cambio positivo para Ecuador.,Bolívar Armijos,"#PolíticaEC, #FernandoVillavicencio2023, #JanTopic2023",Positivo,0,,0.31548959207756877
1605,2024-03-12,usuario_402,"Las ideas de Xavier Hervas sobre educación son interesantes, pero falta más detalle.",Xavier Hervas,#EleccionesEC2023,Positivo,0,,0.4839545089132238
847,2025-02-13,usuario_469,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#PolíticaEC, #JanTopic2023, #YakuPérez2023",Positivo,1,1.0,0.6103470966333782
1957,2024-10-07,usuario_283,"Cada vez que escucho hablar a Otto Sonnenholzner, me genera más dudas sobre su capacidad.",Otto Sonnenholzner,#EleccionesEC2023,Positivo,0,,0.32348919523097097
1310,2024-06-14,usuario_13,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#OttoSonnenholzner2023,Positivo,1,1.0,0.6082850875272574
1937,2024-09-23,usuario_971,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#XavierHervas2023, #FernandoVillavicencio2023, #DanielNoboa2023",Positivo,1,1.0,0.5827329930720548
492,2024-09-30,usuario_323,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#OttoSonnenholzner2023, #BolívarArmijos2023",Positivo,1,1.0,0.6291040511005856
1962,2024-07-02,usuario_122,Otto Sonnenholzner tiene un plan claro para reducir la inseguridad en el país.,Otto Sonnenholzner,"#BolívarArmijos2023, #EduardoMaruri2023, #Democracia",Positivo,0,,0.30117953395471747
1422,2024-08-20,usuario_819,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,"#PolíticaEC, #YakuPérez2023, #XavierHervas2023",Positivo,1,1.0,0.6172166399302217
1261,2024-08-05,usuario_495,"La gente debería informarse mejor antes de criticar a Otto Sonnenholzner, sus propuestas son buenas.",Otto Sonnenholzner,#PatricioZuquilanda2023,Positivo,0,,0.2261618880980774
1262,2024-07-10,usuario_692,Creo que Xavier Hervas representa un cambio positivo para Ecuador.,Xavier Hervas,"#DanielNoboa2023, #VotoConsciente, #PolíticaEC",Positivo,0,,0.4175628063981537
624,2025-01-09,usuario_308,"Este gobierno necesita un cambio, y Daniel Noboa puede ser la persona indicada.",Daniel Noboa,"#OttoSonnenholzner2023, #EleccionesEC2023, #FernandoVillavicencio2023",Positivo,1,1.0,0.6546209708667909
1443,2024-07-04,usuario_595,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#EduardoMaruri2023, #FernandoVillavicencio2023, #PolíticaEC",Positivo,1,1.0,0.5845418441930192
192,2024-11-08,usuario_120,Creo que Bolívar Armijos representa un cambio positivo para Ecuador.,Bolívar Armijos,#EleccionesEC2023,Positivo,0,,0.3318972919114528
388,2024-11-30,usuario_504,"Después del debate, mi opinión sobre Daniel Noboa cambió completamente, ahora me parece más preparado.",Daniel Noboa,"#LuisaGonzález2023, #BolívarArmijos2023",Positivo,1,1.0,0.6241223541076646
969,2024-06-08,usuario_577,"No me gusta la forma en la que Jan Topic maneja su campaña, no me genera confianza.",Jan Topic,"#EduardoMaruri2023, #PolíticaEC, #BolívarArmijos2023",Positivo,0,,0.4901004988069728
1381,2024-07-12,usuario_49,"Los medios están atacando a Xavier Hervas, pero creo que tiene buenas intenciones.",Xavier Hervas,"#VotoConsciente, #LuisaGonzález2023, #DanielNoboa2023",Neutro,0,,0.15819317294967905
1218,2024-03-20,usuario_396,"Las ideas de Jan Topic sobre educación son interesantes, pero falta más detalle.",Jan Topic,"#BolívarArmijos2023, #XavierHervas2023",Positivo,0,,0.45082680564872024
1661,2024-03-20,usuario_791,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#BolívarArmijos2023, #JanTopic2023",Positivo,1,1.0,0.31549627354630194
867,2025-02-11,usuario_456,"Después del debate, mi opinión sobre Daniel Noboa cambió completamente, ahora me parece más preparado.",Daniel Noboa,"#YakuPérez2023, #PolíticaEC, #VotoConsciente",Positivo,1,1.0,0.6912753624012553
856,2024-11-30,usuario_238,Me preocupa que Bolívar Armijos esté recibiendo apoyo de grupos cuestionables.,Bolívar Armijos,"#YakuPérez2023, #PolíticaEC, #EduardoMaruri2023",Positivo,0,,0.4436367710355156
1292,2024-03-31,usuario_733,Me parece que Bolívar Armijos tiene las mejores propuestas para mejorar la economía del país.,Bolívar Armijos,#LuisaGonzález2023,Positivo,0,,0.4004475188297083
790,2024-12-15,usuario_566,"La gente debería informarse mejor antes de criticar a Bolívar Armijos, sus propuestas son buenas.",Bolívar Armijos,"#EduardoMaruri2023, #PolíticaEC",Neutro,0,,0.16491498491643847
209,2024-11-16,usuario_511,"Votaré en blanco, ningún candidato, incluyendo Fernando Villavicencio, me representa realmente.",Fernando Villavicencio,#BolívarArmijos2023,Positivo,0,,0.33538811486493103
866,2024-03-30,usuario_463,"Después del debate, mi opinión sobre Otto Sonnenholzner cambió completamente, ahora me parece más preparado.",Otto Sonnenholzner,#EduardoMaruri2023,Positivo,0,,0.26024052866501446
105,2024-04-18,usuario_754,"Después del debate, mi opinión sobre Daniel Noboa cambió completamente, ahora me parece más preparado.",Daniel Noboa,"#PatricioZuquilanda2023, #LuisaGonzález2023",Positivo,1,1.0,0.37074829412669125
1368,2025-01-21,usuario_987,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#EleccionesEC2023, #EduardoMaruri2023",Positivo,1,1.0,0.49999248744231184
1547,2024-03-21,usuario_461,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#EduardoMaruri2023, #PatricioZuquilanda2023, #Democracia",Positivo,1,1.0,0.6985080164134209
787,2024-03-06,usuario_150,Me preocupa que Fernando Villavicencio esté recibiendo apoyo de grupos cuestionables.,Fernando Villavicencio,"#OttoSonnenholzner2023, #VotoConsciente, #EleccionesEC2023",Neutro,0,,0.191270489960803
603,2024-08-26,usuario_521,"Después de leer su plan de gobierno, me convencí de que Jan Topic es la mejor opción.",Jan Topic,"#PolíticaEC, #FernandoVillavicencio2023, #EleccionesEC2023",Neutro,0,,0.15023547364922216
668,2024-03-05,usuario_283,"Voy a votar por Jan Topic, es el único que realmente entiende los problemas de la gente.",Jan Topic,"#PolíticaEC, #JanTopic2023",Positivo,0,,0.3349721233047647
64,2024-08-23,usuario_904,"Después del debate, mi opinión sobre Otto Sonnenholzner cambió completamente, ahora me parece más preparado.",Otto Sonnenholzner,#JanTopic2023,Positivo,0,,0.20958546190626415
93,2024-09-04,usuario_775,"No me gusta la forma en la que Xavier Hervas maneja su campaña, no me genera confianza.",Xavier Hervas,"#JanTopic2023, #OttoSonnenholzner2023, #PolíticaEC",Positivo,0,,0.3234628737019803
545,2024-03-24,usuario_253,Me parece que Bolívar Armijos tiene las mejores propuestas para mejorar la economía del país.,Bolívar Armijos,"#EduardoMaruri2023, #OttoSonnenholzner2023, #JanTopic2023",Positivo,0,,0.2337608376194528
1685,2024-04-07,usuario_750,"No creo que Bolívar Armijos pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Bolívar Armijos,"#PolíticaEC, #JanTopic2023, #LuisaGonzález2023",Neutro,0,,0.16135525681224597
550,2024-12-08,usuario_31,"No creo que Bolívar Armijos pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Bolívar Armijos,#FernandoVillavicencio2023,Positivo,0,,0.27944168194344754
63,2024-05-16,usuario_817,"La gente debería informarse mejor antes de criticar a Bolívar Armijos, sus propuestas son buenas.",Bolívar Armijos,#VotoConsciente,Positivo,0,,0.28831041756134035
299,2024-04-17,usuario_480,"Votaré en blanco, ningún candidato, incluyendo Daniel Noboa, me representa realmente.",Daniel Noboa,#PatricioZuquilanda2023,Positivo,1,1.0,0.684043548130767
1683,2024-07-26,usuario_180,Me parece que Otto Sonnenholzner tiene las mejores propuestas para mejorar la economía del país.,Otto Sonnenholzner,#BolívarArmijos2023,Neutro,0,,0.10430540225200541
1029,2025-01-05,usuario_397,"La gente debería informarse mejor antes de criticar a Otto Sonnenholzner, sus propuestas son buenas.",Otto Sonnenholzner,"#LuisaGonzález2023, #BolívarArmijos2023, #Democracia",Neutro,0,,0.14139059285221856
1810,2024-03-27,usuario_786,Me parece que Bolívar Armijos tiene las mejores propuestas para mejorar la economía del país.,Bolívar Armijos,#BolívarArmijos2023,Positivo,0,,0.3099980214821869
161,2024-06-01,usuario_44,"Los medios están atacando a Luisa González, pero creo que tiene buenas intenciones.",Luisa González,#DanielNoboa2023,Positivo,0,,0.42770245209235724
1422,2024-08-20,usuario_819,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,"#PolíticaEC, #YakuPérez2023, #XavierHervas2023",Positivo,1,1.0,0.6894508930846407
923,2024-11-11,usuario_87,"Luisa González no tiene experiencia para manejar el país, no lo veo como una opción viable.",Luisa González,"#Democracia, #EleccionesEC2023, #JanTopic2023",Positivo,0,,0.23112410711799647
517,2024-06-24,usuario_892,Yaku Pérez tiene un plan claro para reducir la inseguridad en el país.,Yaku Pérez,"#PatricioZuquilanda2023, #BolívarArmijos2023",Positivo,0,,0.2013490630044991
1141,2024-09-25,usuario_968,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,#OttoSonnenholzner2023,Positivo,1,1.0,0.5691761707931113
36,2024-11-02,usuario_921,"Xavier Hervas no tiene experiencia para manejar el país, no lo veo como una opción viable.",Xavier Hervas,"#BolívarArmijos2023, #YakuPérez2023",Neutro,0,,0.1532423441329177
817,2024-07-07,usuario_913,"No me gusta la forma en la que Jan Topic maneja su campaña, no me genera confianza.",Jan Topic,"#EleccionesEC2023, #PatricioZuquilanda2023",Neutro,0,,0.16920747906262434
707,2025-01-06,usuario_830,"No creo que Daniel Noboa pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Daniel Noboa,"#EduardoMaruri2023, #XavierHervas2023, #YakuPérez2023",Positivo,1,1.0,0.3476038668054085
154,2024-09-18,usuario_148,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#YakuPérez2023, #OttoSonnenholzner2023, #PatricioZuquilanda2023",Positivo,1,1.0,0.658302065892934
1939,2024-06-26,usuario_175,"Cada vez que escucho hablar a Yaku Pérez, me genera más dudas sobre su capacidad.",Yaku Pérez,"#XavierHervas2023, #EleccionesEC2023, #YakuPérez2023",Positivo,0,,0.4680372209251594
1738,2024-09-22,usuario_545,Me parece que Jan Topic tiene las mejores propuestas para mejorar la economía del país.,Jan Topic,"#DanielNoboa2023, #VotoConsciente",Positivo,0,,0.4564289837200344
1284,2024-03-25,usuario_889,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,"#FernandoVillavicencio2023, #XavierHervas2023, #EleccionesEC2023",Positivo,1,1.0,0.6247236016618158
458,2025-02-08,usuario_171,"Bolívar Armijos está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Bolívar Armijos,#EleccionesEC2023,Positivo,0,,0.31949037594295293
1967,2024-08-28,usuario_822,"Cada vez que escucho hablar a Xavier Hervas, me genera más dudas sobre su capacidad.",Xavier Hervas,"#FernandoVillavicencio2023, #JanTopic2023, #VotoConsciente",Positivo,0,,0.3257723836928761
1437,2024-04-28,usuario_902,Luisa González tiene un plan claro para reducir la inseguridad en el país.,Luisa González,"#BolívarArmijos2023, #EleccionesEC2023",Positivo,0,,0.29721469127481115
1584,2024-09-21,usuario_114,"No creo que Daniel Noboa pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Daniel Noboa,#OttoSonnenholzner2023,Positivo,1,1.0,0.6581334540713126
449,2024-04-18,usuario_240,"No me gusta la forma en la que Daniel Noboa maneja su campaña, no me genera confianza.",Daniel Noboa,"#EduardoMaruri2023, #PolíticaEC, #Democracia",Positivo,1,1.0,0.3158741074549047
763,2024-12-26,usuario_178,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,#EleccionesEC2023,Positivo,1,1.0,0.6671356185001858
122,2025-01-23,usuario_866,"Daniel Noboa está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Daniel Noboa,#LuisaGonzález2023,Positivo,1,1.0,0.6454035605994972
1836,2024-09-06,usuario_541,"Votaré en blanco, ningún candidato, incluyendo Luisa González, me representa realmente.",Luisa González,#LuisaGonzález2023,Positivo,0,,0.24075163801547747
307,2024-06-25,usuario_349,"No me gusta la forma en la que Otto Sonnenholzner maneja su campaña, no me genera confianza.",Otto Sonnenholzner,"#OttoSonnenholzner2023, #YakuPérez2023, #PatricioZuquilanda2023",Positivo,0,,0.2229004467521671
1985,2024-04-14,usuario_614,"Este gobierno necesita un cambio, y Daniel Noboa puede ser la persona indicada.",Daniel Noboa,"#JanTopic2023, #YakuPérez2023",Positivo,1,1.0,0.4810953794859515
97,2024-04-03,usuario_913,Me parece que Yaku Pérez tiene las mejores propuestas para mejorar la economía del país.,Yaku Pérez,"#VotoConsciente, #Democracia",Positivo,0,,0.49012710369639334
614,2025-01-28,usuario_89,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#PolíticaEC, #Democracia",Positivo,1,1.0,0.4179076006310391
684,2024-07-27,usuario_555,Me preocupa que Luisa González esté recibiendo apoyo de grupos cuestionables.,Luisa González,"#DanielNoboa2023, #EduardoMaruri2023",Positivo,0,,0.48932029474328176
100,2025-01-21,usuario_938,"Este gobierno necesita un cambio, y Xavier Hervas puede ser la persona indicada.",Xavier Hervas,"#FernandoVillavicencio2023, #JanTopic2023",Positivo,0,,0.27399523307040285
1912,2024-06-19,usuario_424,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,#EleccionesEC2023,Positivo,1,1.0,0.6539491307505783
444,2025-01-12,usuario_711,"Después de leer su plan de gobierno, me convencí de que Otto Sonnenholzner es la mejor opción.",Otto Sonnenholzner,"#Democracia, #LuisaGonzález2023, #EleccionesEC2023",Positivo,0,,0.4328377279306771
1284,2024-03-25,usuario_889,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,"#FernandoVillavicencio2023, #XavierHervas2023, #EleccionesEC2023",Positivo,1,1.0,0.39302811421649886
1961,2024-07-14,usuario_377,"Después del debate, mi opinión sobre Bolívar Armijos cambió completamente, ahora me parece más preparado.",Bolívar Armijos,#PolíticaEC,Positivo,0,,0.4657798131388603
1567,2024-06-17,usuario_980,"Los medios están atacando a Xavier Hervas, pero creo que tiene buenas intenciones.",Xavier Hervas,"#FernandoVillavicencio2023, #XavierHervas2023",Positivo,0,,0.3800115480574239
995,2025-01-20,usuario_412,"Luisa González representa los mismos problemas del pasado, no trae nada nuevo.",Luisa González,"#VotoConsciente, #EleccionesEC2023, #Democracia",Positivo,0,,0.3051136098858503
605,2024-09-15,usuario_247,"Después de leer su plan de gobierno, me convencí de que Otto Sonnenholzner es la mejor opción.",Otto Sonnenholzner,"#PolíticaEC, #DanielNoboa2023, #EleccionesEC2023",Positivo,0,,0.3682807040162809
505,2024-09-06,usuario_432,Me parece que Daniel Noboa tiene las mejores propuestas para mejorar la economía del país.,Daniel Noboa,"#JanTopic2023, #BolívarArmijos2023, #DanielNoboa2023",Positivo,1,1.0,0.34973794956560755
1984,2024-08-30,usuario_912,"Después del debate, mi opinión sobre Yaku Pérez cambió completamente, ahora me parece más preparado.",Yaku Pérez,"#XavierHervas2023, #EduardoMaruri2023",Positivo,0,,0.27026893747791114
943,2025-02-02,usuario_722,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,#FernandoVillavicencio2023,Positivo,1,1.0,0.6566914621642388
201,2024-10-24,usuario_952,"Después de leer su plan de gobierno, me convencí de que Luisa González es la mejor opción.",Luisa González,#LuisaGonzález2023,Positivo,0,,0.41273774659012696
1660,2025-01-08,usuario_97,"Otto Sonnenholzner no tiene experiencia para manejar el país, no lo veo como una opción viable.",Otto Sonnenholzner,#OttoSonnenholzner2023,Neutro,0,,0.16901977037664434
1320,2024-10-21,usuario_474,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#JanTopic2023, #Democracia",Positivo,1,1.0,0.6925366278920162
176,2024-03-13,usuario_786,Me preocupa que Jan Topic esté recibiendo apoyo de grupos cuestionables.,Jan Topic,"#Democracia, #DanielNoboa2023",Positivo,0,,0.4277489386481348
1019,2024-05-27,usuario_888,"No me gusta la forma en la que Jan Topic maneja su campaña, no me genera confianza.",Jan Topic,#PolíticaEC,Positivo,0,,0.4276980119389828
1172,2024-12-04,usuario_918,Xavier Hervas está manipulando la opinión pública con información falsa.,Xavier Hervas,"#EleccionesEC2023, #JanTopic2023",Neutro,0,,0.114329744492568
680,2024-11-11,usuario_955,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#OttoSonnenholzner2023, #EleccionesEC2023",Positivo,1,1.0,0.6918001047749794
767,2024-11-08,usuario_219,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#LuisaGonzález2023, #OttoSonnenholzner2023",Positivo,1,1.0,0.5951521763289038
422,2024-03-18,usuario_755,"No me gusta la forma en la que Daniel Noboa maneja su campaña, no me genera confianza.",Daniel Noboa,#Democracia,Positivo,1,1.0,0.5997470899291475
68,2024-09-03,usuario_501,"Bolívar Armijos está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Bolívar Armijos,"#LuisaGonzález2023, #EleccionesEC2023",Positivo,0,,0.30688098065931024
1422,2024-08-20,usuario_819,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,"#PolíticaEC, #YakuPérez2023, #XavierHervas2023",Positivo,1,1.0,0.32063688908994287
